Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
Java Fullstack - AWS - Tech Lead,State Street,2025-10-20,Hyderabad,8-10 Years,"['react js expertise', 'java spring boot', 'micro service development', 'rest apis construction', 'artificial intelligence', 'python', 'mq', 'messaging', 'oracle sql', 'software developer', 'jpa', 'cloud services', 'team player', 'production support']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-aws-tech-lead-state-street-hyderabad-secunderabad-8-to-10-yrs-jobid-zRUPlOFMJNhzpSvf__PLUS__uAgZw==&bc=+&sequence=867,2025-11-11
Java Developer,girnar newtel solutions pvt ltd,2025-10-20,Bengaluru,0-3 Years,"['css', 'jsp', 'jdbc', 'jee', 'hibernate', 'jquery', 'sql', 'spring', 'java', 'spring mvc', 'debugging', 'html', 'mysql', 'mvc', 'log4j', 'rest', 'mvc framework', 'rdbms', 'maven', 'javascript', 'java developer', 'jstl', 'osgi', 'struts', 'soap']",https://m.timesjobs.com/mobile/job-detail/java-developer-girnar-newtel-solutions-pvt-ltd-bengaluru-bangalore-0-to-3-yrs-jobid-rLDYR57DPalzpSvf__PLUS__uAgZw==&bc=+&sequence=109,2025-11-11
Java Fullstack - AWS - Tech Lead,State Street,2025-10-20,Hyderabad,8-10 Years,"['react js expertise', 'java spring boot', 'micro service development', 'rest apis construction', 'artificial intelligence', 'python', 'mq', 'messaging', 'oracle sql', 'software developer', 'jpa', 'cloud services', 'team player', 'production support']",https://m.timesjobs.com/mobile/job-detail/java-fullstack-aws-tech-lead-state-street-hyderabad-secunderabad-8-to-10-yrs-jobid-zRUPlOFMJNhzpSvf__PLUS__uAgZw==&bc=+&sequence=798,2025-11-11
Java full stack Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Bengaluru,5-10 Years,"['core java development', 'spring framework expertise', 'aws services proficiency', 'microservices architecture', 'ci/cd pipeline maintenance', 'software design', 'security', 'software engineering', 'rest', 'genesys', 'system programming', 'team player']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-cgi-information-systems-and-management-consultants-pvt-ltd-bengaluru-bangalore-5-to-10-yrs-jobid-3Ng6Oou0cmZzpSvf__PLUS__uAgZw==&bc=+&sequence=659,2025-11-11
Senior Software Engineer  Java Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Hyderabad,6-8 Years,"['apache kafka concepts', 'rest api development', 'devops practices', 'integration strategies', 'cgi', 'gcc', 'senior software engineer', 'spring', 'github', 'oracle', 'java developer', 'nosql', 'cassandra', 'mockito', 'docker', 'postgresql', 'json', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-developer-cgi-information-systems-and-management-consultants-pvt-ltd-hyderabad-secunderabad-6-to-8-yrs-jobid-Pb0Kx3JP4C5zpSvf__PLUS__uAgZw==&bc=+&sequence=821,2025-11-11
Java   GCP Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Bengaluru,5-8 Years,"['java development', 'spring boot', 'cloud deployments', 'ci/cd pipelines', 'incident management', 'orchestration', 'rest api', 'docker', 'security', 'devops', 'cloud services', 'production support', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/java-gcp-developer-cgi-information-systems-and-management-consultants-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-At7__PLUS__Hqufj9xzpSvf__PLUS__uAgZw==&bc=+&sequence=342,2025-11-11
Software Engineer-Java Production Support,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Hyderabad,2-6 Years,"['java programming', 'production support', 'application development', 'scalable solutions', 'team collaboration', 'cgi', 'software engineer']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-production-support-cgi-information-systems-and-management-consultants-pvt-ltd-hyderabad-secunderabad-2-to-6-yrs-jobid-__SLASH__YFygDMbSRxzpSvf__PLUS__uAgZw==&bc=+&sequence=823,2025-11-11
Software Engineer-Java Production Support,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Hyderabad,2-6 Years,"['java programming', 'production support', 'application development', 'scalable solutions', 'team collaboration', 'cgi', 'software engineer']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-production-support-cgi-information-systems-and-management-consultants-pvt-ltd-hyderabad-secunderabad-2-to-6-yrs-jobid-__SLASH__YFygDMbSRxzpSvf__PLUS__uAgZw==&bc=+&sequence=776,2025-11-11
Architect Java/Angular ( F/H),CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Morocco,3-6 Years,"['agile development', 'java programming', 'angular framework', 'web development', 'digital innovation', 'software development', 'web services']",https://m.timesjobs.com/mobile/job-detail/architect-java-angular-f-h-cgi-information-systems-and-management-consultants-pvt-ltd-morocco-3-to-6-yrs-jobid-qrlSQ0tEkmlzpSvf__PLUS__uAgZw==&bc=+&sequence=785,2025-11-11
Java developer,accolite digital,2025-10-17,Gurgaon,5-8 Years,"['java programming', 'spring framework', 'microservices architecture', 'full stack development', 'web services', 'css', 'soa', 'oop', 'xml', 'j2ee', 'html', 'multithreading', 'web development', 'software engineering', 'api', 'c#', 'python', 'maven', 'javascript', 'struts', 'web technologies', 'soap', 'software design', 'hibernate', 'jquery', 'sql', 'docker']",https://m.timesjobs.com/mobile/job-detail/java-developer-accolite-digital-gurgaon-5-to-8-yrs-jobid-ikeB1XltbupzpSvf__PLUS__uAgZw==&bc=+&sequence=72,2025-11-11
Position Details: Software Engineer-Java,instant systems inc,2025-10-17,Noida,2-4 Years,"['java development', 'spring framework', 'hibernate framework', 'mysql database', 'aws services', 'program management', 'debugging', 'software engineer', 'web development', 'team player', 'javascript', 'java developer']",https://m.timesjobs.com/mobile/job-detail/position-details-software-engineer-java-instant-systems-inc-noida-greater-noida-2-to-4-yrs-jobid-748wdBUncpZzpSvf__PLUS__uAgZw==&bc=+&sequence=893,2025-11-11
Senior Software Engineer  Java Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-17,Hyderabad,6-8 Years,"['apache kafka concepts', 'rest api development', 'devops practices', 'integration strategies', 'cgi', 'gcc', 'senior software engineer', 'spring', 'github', 'oracle', 'java developer', 'nosql', 'cassandra', 'mockito', 'docker', 'postgresql', 'json', 'jpa', 'mongodb', 'junit']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-developer-cgi-information-systems-and-management-consultants-pvt-ltd-hyderabad-secunderabad-6-to-8-yrs-jobid-Pb0Kx3JP4C5zpSvf__PLUS__uAgZw==&bc=+&sequence=845,2025-11-11
"Principal Engineer (Java, DB, AWS)",autodesk india pvt ltd,2025-10-16,Pune,1-4 Years,"['distributed systems', 'database engineering', 'java/jee development', 'cloud services (aws', 'azure)', 'code review leadership', 'algorithms', 'j2ee', 'software engineer', 'data structures', 'team player', 'consultant']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-db-aws-autodesk-india-pvt-ltd-pune-1-to-4-yrs-jobid-n__SLASH__KekeC1pMdzpSvf__PLUS__uAgZw==&bc=+&sequence=790,2025-11-11
"Principal Engineer (Java, AWS, Search)",autodesk india pvt ltd,2025-10-16,Pune,10-13 Years,"['java development', 'aws technologies', 'spring framework', 'terraform usage', 'scalable systems', 'elastic search', 'database', 'git', 'iam', 'software engineer', 'rest', 'cloud services', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-aws-search-autodesk-india-pvt-ltd-pune-10-to-13-yrs-jobid-YIediwgO__PLUS____SLASH__VzpSvf__PLUS__uAgZw==&bc=+&sequence=911,2025-11-11
Hiring For Java,krazy mantra hr solutions,2025-10-16,Bengaluru,3-5 Years,"['java development', 'spring boot', 'microservices architecture', 'rest api design', 'aws deployment', 'python', 'docker', 'database', 'neo4j', 'iam', 'infrastructure', 'couchbase', 'mysql']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-krazy-mantra-hr-solutions-bengaluru-bangalore-3-to-5-yrs-jobid-Xd3qBIiAIAdzpSvf__PLUS__uAgZw==&bc=+&sequence=325,2025-11-11
Lead Software Engineering - Java Fullstack,AT&T,2025-10-15,Hyderabad,5-8 Years,"['full stack development', 'restful api design', 'java/jee frameworks', 'ci/cd pipeline management', 'unit testing automation', 'bootstrap', 'mockito', 'docker', 'git', 'j2ee', 'json', 'software engineer', 'project life cycle', 'junit', 'development testing', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineering-java-fullstack-at-t-hyderabad-secunderabad-5-to-8-yrs-jobid-6IQGiwu8pdxzpSvf__PLUS__uAgZw==&bc=+&sequence=771,2025-11-11
Technical Support Engineer(Java),SEVEN CONSULTANCY,2025-10-15,Navi,4-7 Years,"['hibernate', 'oop', 'java', 'git', 'xml', 'json', 'jpa', 'mysql', 'rest', 'maven', 'nosql', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/technical-support-engineer-java-seven-consultancy-navi-mumbai-mumbai-4-to-7-yrs-jobid-FDeKXd27QblzpSvf__PLUS__uAgZw==&bc=+&sequence=670,2025-11-11
Technical Support Engineer(Java),SEVEN CONSULTANCY,2025-10-15,Navi,4-7 Years,"['hibernate', 'oop', 'java', 'git', 'xml', 'json', 'jpa', 'mysql', 'rest', 'maven', 'nosql', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/technical-support-engineer-java-seven-consultancy-navi-mumbai-mumbai-4-to-7-yrs-jobid-FDeKXd27QblzpSvf__PLUS__uAgZw==&bc=+&sequence=609,2025-11-11
Core Java Engineer,Guardian,2025-10-15,Gurgaon,3-5 Years,"['java development', 'microservices architecture', 'sql and nosql', 'ci/cd tools', 'unit testing', 'css', 'intellij', 'mockito', 'spring', 'react.js', 'security', 'git', 'j2ee', 'data structures', 'html', 'rest', 'lld', 'maven', 'javascript', 'eclipse', 'spring boot', 'splunk', 'soap']",https://m.timesjobs.com/mobile/job-detail/core-java-engineer-guardian-gurgaon-3-to-5-yrs-jobid-iM5ArNzIxQNzpSvf__PLUS__uAgZw==&bc=+&sequence=291,2025-11-11
Java Developer - Engineer - IT,Guardian,2025-10-15,Gurgaon,5-8 Years,"['java/jee development', 'spring boot framework', 'unit testing frameworks', 'restful & soap apis', 'agile project coordination', 'software design', 'mockito', 'sso', 'sql', 'database', 'git', 'xml', 'oops', 'linux', 'j2ee', 'json', 'play framework', 'junit', 'oracle', 'lld', 'svn', 'windows', 'nosql', 'spring framework', 'unix']",https://m.timesjobs.com/mobile/job-detail/java-developer-engineer-it-guardian-gurgaon-5-to-8-yrs-jobid-ormtbkV__SLASH__Q3dzpSvf__PLUS__uAgZw==&bc=+&sequence=534,2025-11-11
Lead Software Engineer- Java Angular,OpenText,2025-10-15,Bengaluru,8-11 Years,"['java/golang programming', 'unix/linux systems', 'scripting automation', 'cross platform development', 'git', 'debugging', 'python', 'system programming', 'information management', 'node.js']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineer-java-angular-opentext-bengaluru-bangalore-8-to-11-yrs-jobid-Gg3__PLUS__89ZkvSVzpSvf__PLUS__uAgZw==&bc=+&sequence=847,2025-11-11
Sr. Software Engineer- Java Angular,OpenText,2025-10-15,Bengaluru,5-8 Years,"['full stack development', 'angular/react proficiency', 'system design understanding', 'css', 'html5', 'security', 'java', 'devops', 'web development', 'big data', 'information management', 'machine learning', 'javascript', 'node.js']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-java-angular-opentext-bengaluru-bangalore-5-to-8-yrs-jobid-CZgi3qBa6bFzpSvf__PLUS__uAgZw==&bc=+&sequence=912,2025-11-11
"Principal Engineer (Java, AWS)",autodesk india pvt ltd,2025-10-14,Pune,1-9 Years,"['java development', 'aws technologies', 'spring/spring boot framework', 'rest services', 'elastic search', 'database', 'git', 'iam', 'software engineer', 'cloud services', 'problem solving', 'consultant']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-aws-autodesk-india-pvt-ltd-pune-1-to-9-yrs-jobid-FFP5fhdBYoxzpSvf__PLUS__uAgZw==&bc=+&sequence=679,2025-11-11
Medior/Senior Java Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-10-14,Czech,3-5 Years,"['java development', 'microservices architecture', 'scalable solutions', 'open source technologies', 'java developer']",https://m.timesjobs.com/mobile/job-detail/medior-senior-java-developer-cgi-information-systems-and-management-consultants-pvt-ltd-3-to-5-yrs-jobid-__PLUS__V7Fr__SLASH__rOdcZzpSvf__PLUS__uAgZw==&bc=+&sequence=671,2025-11-11
JAVA ENGINEER,Caterpillar Inc.,2025-10-14,Slovakia,3-5 Years,"['java development', 'restful api', 'microservices architecture', 'software testing', 'aws deployment', 'telematics', 'debugging', 'mysql', 'html', 'oracle']",https://m.timesjobs.com/mobile/job-detail/java-engineer-caterpillar-inc-3-to-5-yrs-jobid-bhf1ott4CB1zpSvf__PLUS__uAgZw==&bc=+&sequence=203,2025-11-11
Java SDET,InfoTree Solutions,2025-10-14,Poland,0-3 Years,"['load testing', 'java', 'selenium', 'sdet', 'white box testing', 'automation testing', 'testing', 'test cases', 'qtp', 'ds']",https://m.timesjobs.com/mobile/job-detail/java-sdet-infotree-solutions-0-to-3-yrs-jobid-f3aqVL6s__SLASH__vtzpSvf__PLUS__uAgZw==&bc=+&sequence=204,2025-11-11
Full stack Java  React Developer.,Trigyn Technologies Ltd,2025-10-14,Mumbai,3-5 Years,"['java development', 'spring boot', 'microservices architecture', 'reactjs frontend', 'agile methodology', 'testing', 'qa', 'jenkins', 'jira']",https://m.timesjobs.com/mobile/job-detail/full-stack-java-react-developer-trigyn-technologies-ltd-mumbai-3-to-5-yrs-jobid-SMI5jVYak5NzpSvf__PLUS__uAgZw==&bc=+&sequence=908,2025-11-11
"Software Engineer II (Java/Core Java, Automation Testing, OOPS, Design)",MASTERCARD,2025-10-14,Pune,2-5 Years,"['java programming', 'automation testing', 'software development', 'oops concepts', 'information technology', 'security', 'software engineer', 'software engineering']",https://m.timesjobs.com/mobile/job-detail/software-engineer-ii-java-core-java-automation-testing-oops-design-mastercard-pune-2-to-5-yrs-jobid-pl__PLUS__WZVFv8f9zpSvf__PLUS__uAgZw==&bc=+&sequence=688,2025-11-11
Full Stack Developer-PLSQL /Java,ORACLE,2025-10-14,Chennai,3-5 Years,"['java programming language', 'microservices architecture', 'webservices (soap/rest)', 'devops and docker', 'sso', 'plsql', 'unix shell scripting', 'j2ee', 'html', 'pl/sql', 'mq', 'eclipse', 'security', 'git', 'middleware', 'junit', 'ant', 'weblogic']",https://m.timesjobs.com/mobile/job-detail/full-stack-developer-plsql-java-oracle-chennai-mumbai-bengaluru-bangalore-pune-3-to-5-yrs-jobid-qWs1zey0Va5zpSvf__PLUS__uAgZw==&bc=+&sequence=828,2025-11-11
"Principal Engineer (Java, AWS, DB)",autodesk india pvt ltd,2025-10-14,Pune,10-13 Years,"['distributed systems', 'database engineering', 'microservices development', 'aws technologies', 'code review standards', 'orchestration', 'docker', 'java', 'postgresql', 'iam', 'devops', 'software engineer', 'mysql', 'nosql', 'spring boot', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-aws-db-autodesk-india-pvt-ltd-pune-10-to-13-yrs-jobid-7I6wRjsONplzpSvf__PLUS__uAgZw==&bc=+&sequence=914,2025-11-11
Application Support - Java Full Stack Developer,DXC Technologies,2025-10-13,Chennai,7-10 Years,"['java full stack', 'spring mvc', 'oracle sql', 'restful services', 'agile methodologies', 'soa', 'rest api', 'hibernate', 'plsql', 'git', 'java ee', 'maven', 'jax-ws', 'gradle']",https://m.timesjobs.com/mobile/job-detail/application-support-java-full-stack-developer-dxc-technologies-chennai-7-to-10-yrs-jobid-n2jRqHzIyv5zpSvf__PLUS__uAgZw==&bc=+&sequence=999,2025-11-11
Senior Java Developer,Profinch Solutions,2025-10-13,Bengaluru,5-7 Years,"['core java development', 'spring framework', 'web services api', 'front end framework', 'agile methodology', 'html5', 'oracle weblogic', 'git', 'digitization', 'jpa', 'rest', 'junit', 'maven', 'ant', 'gradle', 'spring boot', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-profinch-solutions-bengaluru-bangalore-5-to-7-yrs-jobid-Rh3YI__SLASH__IQbe9zpSvf__PLUS__uAgZw==&bc=+&sequence=429,2025-11-11
Lead Coach - Java,Ethnus,2025-10-13,Bengaluru,4-5 Years,"['oops expertise', 'java proficiency', 'problem solving', 'project mentoring', 'advanced java']",https://m.timesjobs.com/mobile/job-detail/lead-coach-java-ethnus-bengaluru-bangalore-4-to-5-yrs-jobid-UCdaDrOm6mpzpSvf__PLUS__uAgZw==&bc=+&sequence=430,2025-11-11
Senior Engineer(Java),Nagarro India Pvt Ltd,2025-10-13,China,3-5 Years,"['java development', 'microservices architecture', 'spring boot framework', 'agile methodologies', 'cloud technologies', 'software design', 'docker', 'jdk', 'security', 'testing tools', 'mysql', 'api']",https://m.timesjobs.com/mobile/job-detail/senior-engineer-java-nagarro-india-pvt-ltd-china-3-to-5-yrs-jobid-knA7b6MVqGZzpSvf__PLUS__uAgZw==&bc=+&sequence=432,2025-11-11
FullStack Software Engineer (Java/ Python),Procter & Gamble (P&G),2025-10-13,Hyderabad,3-5 Years,"['full stack development', 'agile methodologies', 'devops practices', 'cloud solutions', 'sql proficiency', 'information technology', 'junior software engineer', 'java', 'software engineering', 'cloud services', 'python', 'spring framework', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/fullstack-software-engineer-java-python-procter-gamble-p-g-hyderabad-secunderabad-3-to-5-yrs-jobid-AVxhqaN13GlzpSvf__PLUS__uAgZw==&bc=+&sequence=910,2025-11-11
Senior Java Developer,The Scalers,2025-10-13,Bengaluru,6-9 Years,"['java development', 'spring boot', 'aws services', 'sql databases', 'api integrations', 'storage', 'mysql', 'middleware', 'rest', 'java developer', 'infrastructure', 'software developer', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-the-scalers-bengaluru-bangalore-6-to-9-yrs-jobid-QbD4__PLUS__x__PLUS____SLASH__6TtzpSvf__PLUS__uAgZw==&bc=+&sequence=447,2025-11-11
Java Backend Engineer,Aeris Communications,2025-10-12,Noida,3-7 Years,"['java programming proficiency', 'solid genai background', 'telematics', 'hibernate', 'docker', 'spring', 'security', 'git', 'mqtt', 'json', 'software engineering', 'data structures', 'telecom', 'python', 'junit', 'mobile', 'messaging']",https://m.timesjobs.com/mobile/job-detail/java-backend-engineer-aeris-communications-noida-greater-noida-gurgaon-3-to-7-yrs-jobid-5V__SLASH__UHHECjphzpSvf__PLUS__uAgZw==&bc=+&sequence=440,2025-11-11
Associate Java Developer,novalnet e-solutions pvt ltd,2025-10-12,Chennai,1-2 Years,"['css', 'jsp', 'spring', 'database', 'java', 'git', 'spring mvc', 'web development', 'html', 'mysql', 'mvc', 'rest', 'javascript', 'java developer', 'spring boot', 'software developer', 'soap']",https://m.timesjobs.com/mobile/job-detail/associate-java-developer-novalnet-e-solutions-pvt-ltd-chennai-1-to-2-yrs-jobid-tClc__SLASH__9jTAnBzpSvf__PLUS__uAgZw==&bc=+&sequence=433,2025-11-11
